WKT,WorkAreaId,StartTime,StopTime,AreaQM,DeviceId,AppliedValue,MinGpsFix
"MULTIPOLYGON (((12.1298388334077 51.7233893046723,12.1298262864133 51.723387947516,12.1297717135001 51.7233829143536,12.1296722058494 51.7233751938419,12.1294893265325 51.7233587371982,12.1292739871138 51.7233363755765,12.1292302390585 51.7233331040209,12.129167431728 51.7233295628316,12.1290634523111 51.7233217075031,12.1289812673273 51.72331378926,12.1289319621257 51.7233077135139,12.1288691403235 51.723301287244,12.1288155804318 51.7232980426518,12.1287213694361 51.7232902502378,12.1285930919759 51.7232784852205,12.1284656828198 51.7232655158394,12.1281214436562 51.723235990949,12.1279912269835 51.7232238394568,12.1279684050572 51.7232223654592,12.1276813647774 51.7231956692032,12.12760362295 51.7235156075776,12.1276551064633 51.7235206072977,12.1276551643503 51.7235203286762,12.1280531370664 51.7235567651772,12.1283833386469 51.7235850048137,12.1285193874288 51.7235987920837,12.1286533956962 51.7236110424415,12.1287609785751 51.7236198325002,12.1287977223106 51.723621513217,12.1289011952168 51.7236335119168,12.1289996174874 51.7236428322551,12.129115145349 51.7236514964847,12.1291893853502 51.7236556398559,12.1294149707574 51.7236789901346,12.1295318010751 51.723689721556,12.1296921768439 51.7237026819493,12.1297373286575 51.7237067534182,12.1297510623341 51.7237082364035,12.1298388334077 51.7233893046723)))",34,1599203573,1599203641,5410.59673265781,3,,2
"MULTIPOLYGON (((12.131982960538 51.7235879969214,12.1319639011798 51.7235861813879,12.1318948128153 51.7235804022391,12.1318384596331 51.7235765824284,12.1317238864069 51.7235660757022,12.1315884014322 51.7235547241237,12.1314320481246 51.7235391662595,12.1313964330293 51.723536281179,12.1313273591365 51.7235323535149,12.1312967946987 51.7235297380681,12.1311922070132 51.7235182157216,12.1310379376446 51.7235029185033,12.1309137696161 51.7234932476415,12.13081094749 51.7234825341961,12.1307890227157 51.723479676079,12.1306992541516 51.7234714971903,12.1305620036175 51.7234573773725,12.1305013957267 51.723452011662,12.1303820757507 51.7234393928052,12.1302201797443 51.7234254527432,12.1300844921645 51.7234111172185,12.1299435947373 51.7234009250649,12.129890121443 51.7233949931236,12.1298901648584 51.7233948672946,12.1298388334077 51.7233893046723,12.1297510623341 51.7237082364035,12.1298420316577 51.723718418739,12.1298803819229 51.723722049806,12.1300016411199 51.723730561243,12.1301504690925 51.7237461101193,12.1303300062208 51.7237616589956,12.1304251582939 51.7237720938196,12.1305337836111 51.7237821062174,12.1306246809755 51.7237917321402,12.1306944929299 51.7237978618129,12.1308112079823 51.7238106424499,12.1308736972069 51.7238163317209,12.1309539433279 51.7238222456865,12.1310992980689 51.723836590199,12.1312146817158 51.7238491281658,12.131275405381 51.7238542961449,12.1313222071764 51.7238565430924,12.1313492549672 51.7238586192718,12.1315194722575 51.7238754444143,12.131779241035 51.7238980487056,12.131821976255 51.7239007809937,12.1318847838591 51.7239059939117,12.1319099213726 51.7239083846638,12.131982960538 51.7235879969214)))",35,1599203641,1599203710,5412.12286240493,3,,2
"MULTIPOLYGON (((12.1341358647294 51.7237780064237,12.1339969059419 51.7237661155782,12.1339031282973 51.7237568042283,12.1334860927441 51.7237220754097,12.1333689430476 51.7237129438156,12.1331702010116 51.7236936919705,12.1330101856696 51.7236799586281,12.1328810098585 51.7236675375031,12.1327927749358 51.7236607157708,12.1326431938039 51.7236448882735,12.1324825706438 51.723631460516,12.1323574324813 51.7236196505607,12.1322384159151 51.723610114516,12.1321508901135 51.7236020255055,12.132045621813 51.7235942241042,12.1320344061225 51.7235931006305,12.1320344495381 51.7235929208747,12.131982960538 51.7235879969214,12.1319099213726 51.7239083846638,12.1319813667602 51.7239153218715,12.1320752457079 51.7239221615794,12.132169168071 51.7239307898573,12.132277967505 51.723939427123,12.1324146107952 51.7239522616864,12.1325552627902 51.7239638020081,12.1326908062192 51.7239783712148,12.1327633391751 51.7239847076064,12.1328035854143 51.723987502809,12.1329369291207 51.724000310409,12.1330889125811 51.724013288777,12.1333008963679 51.7240337359981,12.1334147175368 51.7240425799829,12.1338235041305 51.7240765178761,12.1339247347824 51.7240865572369,12.1340595835621 51.7240980795831,12.1341358647294 51.7237780064237)))",36,1599203710,1599203778,5405.78640138318,3,,2
"MULTIPOLYGON (((12.1362869243352 51.7239694222737,12.1362014242319 51.7239614680803,12.1360468785985 51.7239451192918,12.1358396262325 51.7239261011298,12.1356830255864 51.7239141923091,12.1354144267516 51.7238878850502,12.1352787380299 51.7238764256189,12.1351165512227 51.7238609935849,12.1349233655629 51.7238452739416,12.1346011193207 51.7238165489673,12.1344614218771 51.7238059973028,12.1343350386 51.7237948973831,12.1342471506299 51.7237881026145,12.1341874105443 51.7237826829776,12.1341874829039 51.7237824313195,12.1341358647294 51.7237780064237,12.1340595835621 51.7240980795831,12.1341821427654 51.7241091374568,12.1342601464141 51.724115096361,12.1343976585977 51.7241271310108,12.1345264442136 51.7241367659208,12.1346901650443 51.724151766541,12.1350617171179 51.7241828822672,12.1352090557352 51.7241970829741,12.1353397371726 51.7242081109914,12.1356018236434 51.7242337351784,12.1357604648302 51.724245904645,12.1359633177325 51.7242644824053,12.1361252585171 51.7242815592047,12.1362096732263 51.7242894055447,12.1362869243352 51.7239694222737)))",37,1599203778,1599203845,5404.57087255609,3,,2
"MULTIPOLYGON (((12.138439774854 51.7241745830314,12.1382177745969 51.7241545402622,12.1381274549356 51.7241445728043,12.138054342465 51.7241377780359,12.1379094200026 51.7241267320434,12.1376982447906 51.7241043075101,12.1375586190748 51.724092434641,12.1373140569924 51.7240669003328,12.1372118413591 51.7240574361911,12.1370095808902 51.7240370788493,12.1368388114616 51.7240213861699,12.1367124710285 51.7240115085899,12.1366383744629 51.7240040936641,12.1365863766191 51.7239980718455,12.1363384136201 51.7239743440829,12.1363384570361 51.7239742182539,12.1362869243352 51.7239694222737,12.1362096732263 51.7242894055447,12.1364934809444 51.7243164462911,12.1366023102751 51.7243283730869,12.1366779987591 51.7243351588675,12.1367633834734 51.7243415042465,12.136924051456 51.724356253208,12.1371347056765 51.7243774374264,12.1372239688829 51.7243855893509,12.1374532485486 51.7244096047228,12.1376115575977 51.7244233560398,12.1377912996572 51.7244427157371,12.1378426607336 51.7244476320576,12.1379118223522 51.7244533572791,12.1379987700408 51.7244594869511,12.1381418400892 51.724474649351,12.1383603960137 51.7244943685597,12.138439774854 51.7241745830314)))",38,1599203845,1599203913,5416.54222744769,3,,2
"MULTIPOLYGON (((12.1405862068358 51.7243740882482,12.1405273634839 51.7243684079658,12.1403942785197 51.7243566429505,12.1402751011948 51.7243440600465,12.1401504968514 51.724332519726,12.1399915069192 51.7243149575871,12.1396827746942 51.7242851001535,12.1395377647615 51.7242730834802,12.1394750139563 51.7242671785031,12.1393415093027 51.7242564470835,12.1391636912345 51.7242402780519,12.1390201285067 51.7242283242931,12.1389446133541 51.7242207385995,12.1388016873965 51.7242083983658,12.1384912908859 51.7241793947721,12.138491334302 51.7241792509675,12.138439774854 51.7241745830314,12.1383603960137 51.7244943685597,12.1387302678339 51.7245289029064,12.1388621082018 51.7245402095444,12.1389488536646 51.7245488468092,12.1390870762062 51.7245603152274,12.1393135637757 51.7245806456052,12.1394077044556 51.7245880155918,12.1394682555093 51.7245937587887,12.1396030626474 51.7246048497198,12.1399028800901 51.7246337724234,12.1400631001465 51.7246515233059,12.1401900344897 51.7246632793333,12.1403212525596 51.7246770126743,12.1404446123067 51.7246878609351,12.1405139189502 51.7246945298742,12.1405862068358 51.7243740882482)))",39,1599203913,1599203976,5408.28772384774,3,,2
"MULTIPOLYGON (((12.1427411026721 51.7245664493195,12.1425393614496 51.7245470446846,12.1423975637094 51.7245347673658,12.1422989362753 51.7245252762614,12.1419997253876 51.7244995442236,12.1418753231244 51.7244872219658,12.1416647683865 51.7244687790243,12.141460812931 51.72444985973,12.1412837466572 51.7244364679254,12.1411199513088 51.7244229682674,12.1409716266467 51.7244091360613,12.1408843742916 51.724400274102,12.1406589856403 51.7243810761863,12.1405862068358 51.7243740882482,12.1405139189502 51.7246945298742,12.1405654234449 51.7246994955494,12.1405654234449 51.7246994236471,12.1405915456047 51.7247019132644,12.1408004939383 51.7247196102195,12.1408952428467 51.7247292001896,12.1410525402174 51.7247438143334,12.1412226743502 51.7247577993319,12.1413851093202 51.7247699867728,12.1415926683312 51.7247892296275,12.1417922532092 51.7248066389734,12.1419052948655 51.7248179815622,12.1422213947064 51.7248452325363,12.1423243927179 51.7248551280912,12.1424587083769 51.7248667043625,12.1426634453263 51.7248863966066,12.1427411026721 51.7245664493195)))",40,1599203976,1599204039,5409.19915551442,3,,2
"MULTIPOLYGON (((12.1449053969427 51.7247645507851,12.1448717346647 51.7247610994745,12.1447778681405 51.7247536306227,12.1446100777488 51.724738782797,12.1444443279336 51.7247224609741,12.1441475759944 51.7246948415016,12.1440105679179 51.7246833461208,12.1438379727641 51.7246657660075,12.1437133094525 51.7246556727217,12.1435173272647 51.7246359265515,12.143322343657 51.7246198923377,12.1431934110539 51.7246076419827,12.1429857787656 51.7245900978206,12.1427925752353 51.7245714211972,12.1427925897074 51.7245714032217,12.1427411026721 51.7245664493195,12.1426634453263 51.7248863966066,12.1429155597746 51.7249107101931,12.1431168243061 51.7249276881246,12.1432553953775 51.7249407743438,12.1434415799031 51.7249559906689,12.1436451455104 51.7249764558621,12.1437550761483 51.7249852009798,12.1439392490417 51.7250038596276,12.1440697446396 51.7250147708022,12.1443282176772 51.7250387502205,12.1445406547274 51.725059458084,12.1447115276924 51.7250745575678,12.1447814572398 51.725079761497,12.1448089109549 51.7250826735403,12.1449053969427 51.7247645507851)))",41,1599204039,1599204107,5418.43458336105,3,,2
"MULTIPOLYGON (((12.1464979005584 51.724880403372,12.1463986938018 51.7248709302435,12.146217719259 51.724860099959,12.1461462990776 51.7248544915793,12.1460449793836 51.7248483079812,12.1459621551286 51.7248446319759,12.1459341369987 51.7248443084156,12.145882427919 51.7248413514333,12.1457044925329 51.7248275282154,12.1456243601023 51.7248225220175,12.1454821999317 51.7248158261155,12.1453886807397 51.7248089055187,12.1453049881543 51.7248037734918,12.1451925248858 51.7247945879725,12.1450385264764 51.7247806029744,12.1449257303479 51.7247669954634,12.1449107950638 51.724765108028,12.1449053969427 51.7247645507851,12.1448089109549 51.7250826735403,12.1448500553472 51.7250875089702,12.144860070092 51.725088875114,12.1448601135085 51.7250886953582,12.1449614042582 51.7251006041773,12.1451287025961 51.7251157126489,12.1452589811114 51.7251261115196,12.1453292724632 51.7251303537555,12.1454381032158 51.7251382270577,12.1455004348716 51.7251415615271,12.145572925994 51.7251444645826,12.1456393098587 51.7251485450383,12.1458404586128 51.725163860229,12.1459093027471 51.725167509271,12.1459239775321 51.7251673205274,12.1459522561612 51.7251682822207,12.1460260642514 51.7251720481039,12.1460980054311 51.7251766947903,12.1461691072247 51.7251822492432,12.1463183442887 51.7251906168738,12.1463982451644 51.7251984901761,12.1464979005584 51.724880403372)))",42,1599204107,1599204161,3986.33215356891,3,,2
"MULTIPOLYGON (((12.1465067967296 51.7248794416318,12.1464889090789 51.7248801606548,12.1464888077734 51.7248790821203,12.1464778957275 51.7248806370075,12.1464577504121 51.7249696430701,12.1464599791323 51.7249692296319,12.1463867642251 51.725196377993,12.1463914387487 51.725197312723,12.146461686853 51.7249688791082,12.146472396288 51.7249667490025,12.1465067967296 51.7248794416318)))",43,1599204164,1599204165,20.1196811758395,3,,2
"MULTIPOLYGON (((12.1465440792613 51.7248789405738,12.1465310687488 51.7248740062783,12.1465302004165 51.7248745095944,12.1465014730891 51.724867750778,12.1464675357679 51.7248648387347,12.1464500099274 51.7248648297469,12.1464268399269 51.7248664205854,12.1464223535433 51.7248749679716,12.1464441052677 51.7248730355972,12.1464603864986 51.724872703049,12.1464533240624 51.7248804954611,12.1464845550813 51.724882068324,12.1465091723023 51.7248870026195,12.1464996785357 51.7248926469502,12.1465110392168 51.7248964308089,12.1465440792613 51.7248789405738)))",44,1599204170,1599204172,12.8127851379692,3,,2
"MULTIPOLYGON (((12.1465615711154 51.7248859437813,12.1465435966431 51.724878079467,12.1464995577386 51.7249014027764,12.1465143483269 51.7249069392538,12.1464910046684 51.7249173740754,12.1465615711154 51.7248859437813)))",45,1599204172,1599204173,5.15073350028771,3,,2
"MULTIPOLYGON (((12.1466234561327 51.724937206241,12.1465623979103 51.7248879082247,12.1464919182841 51.7249194014333,12.146527071264 51.7249418259639,12.1466234561327 51.724937206241)))",46,1599204175,1599204176,29.6854840236345,3,,2
"MULTIPOLYGON (((12.1466591880007 51.7250199028769,12.1466573789754 51.7249958515566,12.1466527333984 51.7249782804314,12.1466487824871 51.7249683669014,12.1466390426948 51.7249497981317,12.1466234561327 51.724937206241,12.146527071264 51.7249418259639,12.146553367256 51.724958597176,12.1465539316719 51.724961095781,12.1464682417608 51.7249698139352,12.1464756515285 51.7249770401167,12.1464612372148 51.7249777321763,12.1464672721233 51.7249859560022,12.1464717006172 51.7249970019935,12.1464573586645 51.7249960852391,12.146458820357 51.7250043719795,12.1464576191642 51.7250079401312,12.1464580388581 51.725012227306,12.1466573355588 51.7250348855192,12.1466591880007 51.7250199028769)))",47,1599204176,1599204180,105.049038573302,3,,2
"MULTIPOLYGON (((12.1466576905501 51.7250339542687,12.1464583937464 51.7250112960556,12.1464580464133 51.7250122307855,12.146657343217 51.7250348889986,12.1466576905501 51.7250339542687)))",48,1599204180,1599204181,1.49263941102869,3,,2
"MULTIPOLYGON (((12.1466595068668 51.7250372012086,12.1466572781466 51.7250150912506,12.1466141364912 51.7250120983173,12.1466170743496 51.7250314939633,12.1466595068668 51.7250372012086)))",49,1599204183,1599204183,6.74173090760466,3,,2
"MULTIPOLYGON (((12.1466991916057 51.7249008325331,12.1466985548289 51.7248978216242,12.1461900162192 51.724831995066,12.1461871507238 51.7248355991689,12.1461813618441 51.7248494673256,12.1461760939635 51.7248588236127,12.1465625161559 51.724894738813,12.1465619662123 51.7248966262484,12.1465762647452 51.7248979474532,12.146575888468 51.7249076902152,12.1465045405257 51.7249002123758,12.1465025723066 51.7249034569672,12.1464882882459 51.7249020548723,12.1464870436368 51.7249060724134,12.1464864213322 51.724920623642,12.1464840623637 51.7249293687595,12.1464830927264 51.7249445850844,12.1464794023156 51.7249529976538,12.1464784471504 51.7249615001011,12.1464737147412 51.7249661827386,12.1464656537263 51.7249709282906,12.1465855993137 51.7249832775111,12.146650044017 51.7249912946178,12.1466493493514 51.7249924540425,12.1466636913009 51.7249937213206,12.1466641254669 51.7249930472365,12.1466713326221 51.7249939460152,12.1466747770055 51.7249926517738,12.14667684653 51.7249812103199,12.1466803198578 51.724973453859,12.1466829972147 51.7249531863974,12.1466866876255 51.7249367836845,12.1466872375691 51.724925450084,12.1466883808728 51.7249218190178,12.1466905951193 51.7249190507791,12.1466907977301 51.7249084901284,12.1466913332015 51.7249067105464,12.1466942710579 51.7249063240715,12.1466965576654 51.7249009583621,12.1466991916057 51.7249008325331)))",50,1599204186,1599204195,201.194635471465,3,,2
"MULTIPOLYGON (((12.1466962933136 51.7249046218009,12.1466952802619 51.7248923804337,12.1465805304471 51.724882826415,12.1465825276062 51.7248912749358,12.1466393019187 51.7248981505936,12.1466385059495 51.7248995437007,12.146695381567 51.7249062126394,12.1466962933136 51.7249046218009)))",51,1599204198,1599204199,9.7459888765568,3,,2
"MULTIPOLYGON (((12.1466709186773 51.7249898381893,12.1466566635641 51.7249882653264,12.1466543045962 51.7249994551223,12.1466512799072 51.725007687936,12.1466654916038 51.7250094225791,12.1466709186773 51.7249898381893)))",52,1599204204,1599204205,2.1478436391679,3,,2
"MULTIPOLYGON (((12.1464786650212 51.7249914291851,12.146464409901 51.72498986531,12.1464630495139 51.7249986284031,12.1464772178009 51.725000452924,12.1464786650212 51.7249914291851)))",53,1599204206,1599204206,0.990140822367864,3,,2
"MULTIPOLYGON (((12.1466583002639 51.725032282514,12.1465020992022 51.7250132194185,12.1465006664305 51.7250177942019,12.1464580885075 51.7250125722978,12.1464147869624 51.7251437220811,12.1463950320796 51.7251990778593,12.1463102669895 51.7251874296878,12.1463096591469 51.7251890025504,12.1462531297902 51.7251812730539,12.146251711491 51.7251848951319,12.1462375719156 51.7251829987089,12.1462359365297 51.7251873667732,12.1461793348108 51.7251798529836,12.146177540228 51.7251847153762,12.1461067410439 51.7251754489681,12.1461061332014 51.7251770847453,12.1460778106333 51.7251733997527,12.1460380403639 51.7252962717845,12.1459815254796 51.7254487945245,12.1459480507223 51.7255498442102,12.1459350110525 51.7255848516393,12.1463633519051 51.7258208080031,12.1463655227713 51.7258186868855,12.1463842211658 51.7257964151501,12.1463996198436 51.7257722020527,12.1464139186159 51.7257410863352,12.1464319368056 51.7256861619708,12.1464622565706 51.7256037799181,12.146492257942 51.7255126976878,12.1465308414712 51.725410937967,12.1465589469527 51.7253307219708,12.1465779492684 51.7252680141832,12.1466126252384 51.7251709191236,12.1466271845146 51.7251253690207,12.1466295724674 51.7251207582861,12.1466349272708 51.7251018389952,12.1466533362165 51.7250496289423,12.1466583002639 51.725032282514)))",54,1599204207,1599204246,2398.86043440154,3,,2
